id,x,y,deg
173_162,s-80.066977,s-85.477790,s187.603030
173_163,s-88.567334,s-80.532135,s359.009020
173_164,s-89.578464,s-81.665648,s27.258075
173_165,s-84.401611,s-79.803653,s140.697906
173_166,s-79.926784,s-80.424801,s330.689462
173_167,s-80.070525,s-79.722890,s139.865842
173_168,s-79.747651,s-84.963224,s97.820855
173_169,s-87.244855,s-79.762566,s263.642105
173_170,s-83.353708,s-79.560862,s66.170099
173_171,s-89.460352,s-79.678016,s271.709834
173_172,s-79.995094,s-83.717454,s276.669687
174_0,s-89.132509,s-89.190110,s76.584239
174_1,s-89.725424,s-89.552272,s244.607425
174_2,s-88.897477,s-89.692386,s343.123252
174_3,s-89.699668,s-88.655932,s290.367574
174_4,s-88.602433,s-88.522804,s195.138784
174_5,s-88.250479,s-88.016595,s223.455821
174_6,s-88.367519,s-89.687065,s315.376671
174_7,s-88.669309,s-88.099998,s73.499351
174_8,s-87.436097,s-89.140195,s9.713865
174_9,s-87.917197,s-87.666921,s274.732261
174_10,s-88.572120,s-87.544355,s301.094993
174_11,s-88.926196,s-87.447711,s104.341810
174_12,s-87.357610,s-89.525255,s126.248387
174_13,s-87.396203,s-88.019889,s197.945594
174_14,s-87.126387,s-87.194668,s98.764485
174_15,s-89.765829,s-87.166518,s294.502919
174_16,s-86.770079,s-88.359229,s203.736143
174_17,s-88.082544,s-86.814337,s63.570785
174_18,s-86.796242,s-87.851167,s352.447421
174_19,s-86.866625,s-89.733358,s342.022512
174_20,s-87.671266,s-86.795125,s286.128760
174_21,s-86.522651,s-86.443083,s142.746147
174_22,s-89.290319,s-86.491624,s239.059643
174_23,s-88.018674,s-86.059366,s251.503111
174_24,s-86.101237,s-88.377312,s359.853009
174_25,s-87.071218,s-86.062661,s290.859498
174_26,s-86.095550,s-89.160316,s21.076777
174_27,s-86.257014,s-87.151985,s317.218777
174_28,s-89.781657,s-86.049572,s277.463216
174_29,s-88.691096,s-85.986244,s292.554272
174_30,s-89.607815,s-88.147579,s26.843251
174_31,s-86.010517,s-86.365438,s345.039607
174_32,s-85.820580,s-89.700559,s339.211223
174_33,s-86.365846,s-85.563419,s290.935256
174_34,s-85.712842,s-87.544488,s2.779010
174_35,s-87.554343,s-85.649529,s296.648174
174_36,s-85.543792,s-88.494847,s201.648615
174_37,s-89.467460,s-85.460943,s293.997591
174_38,s-85.359292,s-85.655269,s164.498944
174_39,s-85.506239,s-88.041682,s328.554181
174_40,s-88.454242,s-85.342942,s278.823575
174_41,s-85.241852,s-86.828795,s357.753476
174_42,s-85.202653,s-89.725765,s348.692639
174_43,s-85.087187,s-85.079868,s127.398478
174_44,s-86.292034,s-84.927103,s268.989147
174_45,s-87.295525,s-84.879273,s245.210361
174_46,s-84.873512,s-88.559139,s203.511696
174_47,s-84.767986,s-87.011546,s164.566065
174_48,s-88.202193,s-84.784676,s251.823375
174_49,s-89.033007,s-84.751676,s114.854512
174_50,s-84.758735,s-88.057579,s342.959596
174_51,s-84.778170,s-85.972349,s209.256870
174_52,s-84.584932,s-84.739433,s89.157433
174_53,s-84.509244,s-85.275067,s203.589251
174_54,s-85.501507,s-84.563311,s84.774041
174_55,s-89.535678,s-84.353222,s154.458794
174_56,s-88.650725,s-84.256076,s179.325354
174_57,s-86.993807,s-84.307658,s211.283583
174_58,s-87.709263,s-84.211709,s67.613882
174_59,s-84.369158,s-89.786379,s34.959738
174_60,s-85.192444,s-84.242702,s287.617628
174_61,s-84.253465,s-87.091163,s208.845776
174_62,s-86.416006,s-84.171703,s276.944942
174_63,s-84.190965,s-88.741193,s346.698511
174_64,s-84.073274,s-84.050234,s191.604347
174_65,s-84.018412,s-86.721780,s10.556697
174_66,s-89.038904,s-84.064636,s85.882582
174_67,s-87.059755,s-83.600974,s266.902716
174_68,s-83.716159,s-85.706773,s176.335532
174_69,s-83.785604,s-83.469759,s210.175811
174_70,s-83.472147,s-85.131095,s106.257824
174_71,s-85.091205,s-83.611068,s66.378462
174_72,s-83.647223,s-89.120233,s154.192889
174_73,s-87.569920,s-83.474909,s200.340461
174_74,s-83.506784,s-87.744172,s15.607763
174_75,s-88.453452,s-83.662706,s51.278459
174_76,s-86.165173,s-83.509807,s241.837134
174_77,s-83.433488,s-86.920354,s345.210128
174_78,s-83.516009,s-88.348023,s195.805017
174_79,s-84.324264,s-83.683732,s28.184829
174_80,s-88.164073,s-83.249220,s279.895753
174_81,s-89.520950,s-83.635140,s12.239558
174_82,s-83.267468,s-84.323190,s182.969672
174_83,s-83.228797,s-85.788589,s327.982412
174_84,s-82.893418,s-89.577568,s85.703138
174_85,s-83.040764,s-88.203518,s349.887038
174_86,s-85.559677,s-83.013264,s292.895743
174_87,s-82.991707,s-82.875715,s164.721967
174_88,s-86.615126,s-83.187475,s303.157225
174_89,s-84.130470,s-82.780503,s278.848395
174_90,s-82.914079,s-84.064206,s349.836363
174_91,s-82.631328,s-86.935456,s112.528889
174_92,s-82.711708,s-86.157571,s0.205892
174_93,s-88.472322,s-82.749881,s60.446445
174_94,s-86.835135,s-82.626921,s149.213758
174_95,s-82.663037,s-88.916455,s45.797142
174_96,s-82.590401,s-84.915348,s197.178169
174_97,s-84.608308,s-82.533248,s69.740469
174_98,s-85.846238,s-82.355668,s112.342314
174_99,s-82.254179,s-82.462949,s58.222559
174_100,s-87.872616,s-82.450961,s252.527355
174_101,s-83.237338,s-82.351151,s97.322629
174_102,s-82.571283,s-87.605127,s212.833736
174_103,s-82.409295,s-83.186819,s198.516059
174_104,s-82.284262,s-84.417834,s206.029853
174_105,s-89.127642,s-82.042775,s122.362778
174_106,s-82.038255,s-88.709027,s183.774915
174_107,s-82.074781,s-86.195363,s140.992541
174_108,s-88.675827,s-82.182964,s310.388993
174_109,s-87.254483,s-81.991840,s283.991173
174_110,s-83.617618,s-81.863069,s119.568819
174_111,s-81.828861,s-87.119003,s148.539227
174_112,s-85.226091,s-81.808925,s105.861967
174_113,s-81.636400,s-82.168566,s54.452499
174_114,s-81.970535,s-85.529968,s214.958883
174_115,s-87.770809,s-81.813930,s135.346191
174_116,s-84.515712,s-81.657697,s303.606796
174_117,s-81.704432,s-88.059955,s344.165904
174_118,s-81.639570,s-83.672795,s193.746786
174_119,s-86.103942,s-81.475458,s61.608139
174_120,s-81.439293,s-81.474809,s101.710159
174_121,s-81.411579,s-82.638177,s337.413608
174_122,s-82.846614,s-81.818339,s309.828531
174_123,s-81.443559,s-89.228349,s0.626942
174_124,s-88.442274,s-81.317074,s125.766192
174_125,s-81.515280,s-86.754227,s199.430018
174_126,s-81.625432,s-84.846874,s320.936233
174_127,s-88.899468,s-81.074160,s71.055294
174_128,s-80.898138,s-85.576062,s80.775718
174_129,s-87.574768,s-81.386615,s326.312866
174_130,s-81.551755,s-83.109302,s230.306240
174_131,s-85.616134,s-81.218003,s256.797260
174_132,s-81.167487,s-86.096820,s217.900885
174_133,s-83.464153,s-81.099678,s289.293985
174_134,s-81.059124,s-84.725938,s229.072865
174_135,s-86.575244,s-80.761556,s245.962270
174_136,s-81.096654,s-88.255173,s308.310358
174_137,s-85.102417,s-80.801135,s240.729747
174_138,s-81.524702,s-80.681518,s214.050353
174_139,s-80.812029,s-87.314225,s129.500151
174_140,s-82.550537,s-80.889225,s306.778639
174_141,s-87.938988,s-81.034948,s78.133855
174_142,s-82.211564,s-89.751892,s13.767204
174_143,s-89.436205,s-80.532296,s299.933859
174_144,s-80.717268,s-82.208239,s197.089668
174_145,s-80.629211,s-80.552815,s169.636586
174_146,s-84.360228,s-80.461955,s245.676730
174_147,s-80.835980,s-89.752142,s315.062442
174_148,s-80.446372,s-83.302132,s146.899160
174_149,s-80.823234,s-89.003981,s350.587413
174_150,s-80.464544,s-86.391493,s349.353697
174_151,s-85.707056,s-80.648964,s320.776469
174_152,s-82.587330,s-80.170709,s276.695783
174_153,s-87.530205,s-80.740221,s4.593105
174_154,s-80.299862,s-84.377377,s82.597090
174_155,s-81.169470,s-80.172848,s289.531198
174_156,s-80.141693,s-82.455429,s203.878167
174_157,s-80.186850,s-88.243984,s200.915499
174_158,s-80.198886,s-87.072937,s195.514680
174_159,s-80.158185,s-81.793518,s344.149955
174_160,s-86.062339,s-79.877481,s170.138845
174_161,s-83.591151,s-80.374625,s285.064580
174_162,s-80.066977,s-85.477790,s187.603030
174_163,s-88.567334,s-80.532135,s359.009020
174_164,s-89.578464,s-81.665648,s27.258075
174_165,s-84.401611,s-79.803653,s140.697906
174_166,s-79.926784,s-80.424801,s330.689462
174_167,s-80.070525,s-79.722890,s139.865842
174_168,s-79.747651,s-84.963224,s97.820855
174_169,s-87.244855,s-79.762566,s263.642105
174_170,s-83.353708,s-79.560862,s66.170099
174_171,s-89.460352,s-79.678016,s271.709834
174_172,s-79.995094,s-83.717454,s276.669687
174_173,s-79.360899,s-81.945738,s32.732983
175_0,s-89.132509,s-89.190110,s76.584239
175_1,s-89.725424,s-89.552272,s244.607425
175_2,s-88.897477,s-89.692386,s343.123252
175_3,s-89.699668,s-88.655932,s290.367574
175_4,s-88.602433,s-88.522804,s195.138784
175_5,s-88.250479,s-88.016595,s223.455821
175_6,s-88.367519,s-89.687065,s315.376671
175_7,s-88.669309,s-88.099998,s73.499351
175_8,s-87.436097,s-89.140195,s9.713865
175_9,s-87.917197,s-87.666921,s274.732261
175_10,s-88.572120,s-87.544355,s301.094993
175_11,s-88.926196,s-87.447711,s104.341810
175_12,s-87.357610,s-89.525255,s126.248387
175_13,s-87.396203,s-88.019889,s197.945594
175_14,s-87.126387,s-87.194668,s98.764485
175_15,s-89.765829,s-87.166518,s294.502919
175_16,s-86.770079,s-88.359229,s203.736143
175_17,s-88.082544,s-86.814337,s63.570785
175_18,s-86.796242,s-87.851167,s352.447421
175_19,s-86.866625,s-89.733358,s342.022512
175_20,s-87.671266,s-86.795125,s286.128760
175_21,s-86.522651,s-86.443083,s142.746147
175_22,s-89.290319,s-86.491624,s239.059643
175_23,s-88.018674,s-86.059366,s251.503111
175_24,s-86.101237,s-88.377312,s359.853009
175_25,s-87.071218,s-86.062661,s290.859498
175_26,s-86.095550,s-89.160316,s21.076777
175_27,s-86.257014,s-87.151985,s317.218777
175_28,s-89.781657,s-86.049572,s277.463216
175_29,s-88.691096,s-85.986244,s292.554272
175_30,s-89.607815,s-88.147579,s26.843251
175_31,s-86.010517,s-86.365438,s345.039607
175_32,s-85.820580,s-89.700559,s339.211223
175_33,s-86.365846,s-85.563419,s290.935256
175_34,s-85.712842,s-87.544488,s2.779010
175_35,s-87.554343,s-85.649529,s296.648174
175_36,s-85.543792,s-88.494847,s201.648615
175_37,s-89.467460,s-85.460943,s293.997591
175_38,s-85.359292,s-85.655269,s164.498944
175_39,s-85.506239,s-88.041682,s328.554181
175_40,s-88.454242,s-85.342942,s278.823575
175_41,s-85.241852,s-86.828795,s357.753476
175_42,s-85.202653,s-89.725765,s348.692639
175_43,s-85.087187,s-85.079868,s127.398478
175_44,s-86.292034,s-84.927103,s268.989147
175_45,s-87.295525,s-84.879273,s245.210361
175_46,s-84.873512,s-88.559139,s203.511696
175_47,s-84.767986,s-87.011546,s164.566065
175_48,s-88.202193,s-84.784676,s251.823375
175_49,s-89.033007,s-84.751676,s114.854512
175_50,s-84.758735,s-88.057579,s342.959596
175_51,s-84.778170,s-85.972349,s209.256870
175_52,s-84.584932,s-84.739433,s89.157433
175_53,s-84.509244,s-85.275067,s203.589251
175_54,s-85.501507,s-84.563311,s84.774041
175_55,s-89.535678,s-84.353222,s154.458794
175_56,s-88.650725,s-84.256076,s179.325354
175_57,s-86.993807,s-84.307658,s211.283583
175_58,s-87.709263,s-84.211709,s67.613882
175_59,s-84.369158,s-89.786379,s34.959738
175_60,s-85.192444,s-84.242702,s287.617628
175_61,s-84.253465,s-87.091163,s208.845776
175_62,s-86.416006,s-84.171703,s276.944942
175_63,s-84.190965,s-88.741193,s346.698511
175_64,s-84.073274,s-84.050234,s191.604347
175_65,s-84.018412,s-86.721780,s10.556697
175_66,s-89.038904,s-84.064636,s85.882582
175_67,s-87.059755,s-83.600974,s266.902716
175_68,s-83.716159,s-85.706773,s176.335532
175_69,s-83.785604,s-83.469759,s210.175811
175_70,s-83.472147,s-85.131095,s106.257824
175_71,s-85.091205,s-83.611068,s66.378462
175_72,s-83.647223,s-89.120233,s154.192889
175_73,s-87.569920,s-83.474909,s200.340461
175_74,s-83.506784,s-87.744172,s15.607763
175_75,s-88.453452,s-83.662706,s51.278459
175_76,s-86.165173,s-83.509807,s241.837134
175_77,s-83.433488,s-86.920354,s345.210128
175_78,s-83.516009,s-88.348023,s195.805017
175_79,s-84.324264,s-83.683732,s28.184829
175_80,s-88.164073,s-83.249220,s279.895753
175_81,s-89.520950,s-83.635140,s12.239558
175_82,s-83.267468,s-84.323190,s182.969672
175_83,s-83.228797,s-85.788589,s327.982412
175_84,s-82.893418,s-89.577568,s85.703138
175_85,s-83.040764,s-88.203518,s349.887038
175_86,s-85.559677,s-83.013264,s292.895743
175_87,s-82.991707,s-82.875715,s164.721967
175_88,s-86.615126,s-83.187475,s303.157225
175_89,s-84.130470,s-82.780503,s278.848395
175_90,s-82.914079,s-84.064206,s349.836363
175_91,s-82.631328,s-86.935456,s112.528889
175_92,s-82.711708,s-86.157571,s0.205892
175_93,s-88.472322,s-82.749881,s60.446445
175_94,s-86.835135,s-82.626921,s149.213758
175_95,s-82.663037,s-88.916455,s45.797142
175_96,s-82.590401,s-84.915348,s197.178169
175_97,s-84.608308,s-82.533248,s69.740469
175_98,s-85.846238,s-82.355668,s112.342314
175_99,s-82.254179,s-82.462949,s58.222559
175_100,s-87.872616,s-82.450961,s252.527355
175_101,s-83.237338,s-82.351151,s97.322629
175_102,s-82.571283,s-87.605127,s212.833736
175_103,s-82.409295,s-83.186819,s198.516059
175_104,s-82.284262,s-84.417834,s206.029853
175_105,s-89.127642,s-82.042775,s122.362778
175_106,s-82.038255,s-88.709027,s183.774915
175_107,s-82.074781,s-86.195363,s140.992541
175_108,s-88.675827,s-82.182964,s310.388993
175_109,s-87.254483,s-81.991840,s283.991173
175_110,s-83.617618,s-81.863069,s119.568819
175_111,s-81.828861,s-87.119003,s148.539227
175_112,s-85.226091,s-81.808925,s105.861967
175_113,s-81.636400,s-82.168566,s54.452499
175_114,s-81.970535,s-85.529968,s214.958883
175_115,s-87.770809,s-81.813930,s135.346191
175_116,s-84.515712,s-81.657697,s303.606796
175_117,s-81.704432,s-88.059955,s344.165904
175_118,s-81.639570,s-83.672795,s193.746786
175_119,s-86.103942,s-81.475458,s61.608139
175_120,s-81.439293,s-81.474809,s101.710159
175_121,s-81.411579,s-82.638177,s337.413608
175_122,s-82.846614,s-81.818339,s309.828531
175_123,s-81.443559,s-89.228349,s0.626942
175_124,s-88.442274,s-81.317074,s125.766192
175_125,s-81.515280,s-86.754227,s199.430018
175_126,s-81.625432,s-84.846874,s320.936233
175_127,s-88.899468,s-81.074160,s71.055294
175_128,s-80.898138,s-85.576062,s80.775718
175_129,s-87.574768,s-81.386615,s326.312866
175_130,s-81.551755,s-83.109302,s230.306240
175_131,s-85.616134,s-81.218003,s256.797260
175_132,s-81.167487,s-86.096820,s217.900885
175_133,s-83.464153,s-81.099678,s289.293985
175_134,s-81.059124,s-84.725938,s229.072865
175_135,s-86.575244,s-80.761556,s245.962270
175_136,s-81.096654,s-88.255173,s308.310358
175_137,s-85.102417,s-80.801135,s240.729747
175_138,s-81.524702,s-80.681518,s214.050353
175_139,s-80.812029,s-87.314225,s129.500151
175_140,s-82.550537,s-80.889225,s306.778639
175_141,s-87.938988,s-81.034948,s78.133855
175_142,s-82.211564,s-89.751892,s13.767204
175_143,s-89.436205,s-80.532296,s299.933859
175_144,s-80.717268,s-82.208239,s197.089668
175_145,s-80.629211,s-80.552815,s169.636586
175_146,s-84.360228,s-80.461955,s245.676730
175_147,s-80.835980,s-89.752142,s315.062442
175_148,s-80.446372,s-83.302132,s146.899160
175_149,s-80.823234,s-89.003981,s350.587413
175_150,s-80.464544,s-86.391493,s349.353697
175_151,s-85.707056,s-80.648964,s320.776469
175_152,s-82.587330,s-80.170709,s276.695783
175_153,s-87.530205,s-80.740221,s4.593105
175_154,s-80.299862,s-84.377377,s82.597090
175_155,s-81.169470,s-80.172848,s289.531198
175_156,s-80.141693,s-82.455429,s203.878167
175_157,s-80.186850,s-88.243984,s200.915499
175_158,s-80.198886,s-87.072937,s195.514680
175_159,s-80.158185,s-81.793518,s344.149955
175_160,s-86.062339,s-79.877481,s170.138845
175_161,s-83.591151,s-80.374625,s285.064580
175_162,s-80.066977,s-85.477790,s187.603030
175_163,s-88.567334,s-80.532135,s359.009020
175_164,s-89.578464,s-81.665648,s27.258075
175_165,s-84.401611,s-79.803653,s140.697906
175_166,s-79.926784,s-80.424801,s330.689462
175_167,s-80.070525,s-79.722890,s139.865842
175_168,s-79.747651,s-84.963224,s97.820855
175_169,s-87.244855,s-79.762566,s263.642105
175_170,s-83.353708,s-79.560862,s66.170099
175_171,s-89.460352,s-79.678016,s271.709834
175_172,s-79.995094,s-83.717454,s276.669687
175_173,s-79.360899,s-81.945738,s32.732983
175_174,s-80.957369,s-81.678795,s308.208283
176_0,s-89.132509,s-89.190110,s76.584239
176_1,s-89.725424,s-89.552272,s244.607425
176_2,s-88.897477,s-89.692386,s343.123252
176_3,s-89.699668,s-88.655932,s290.367574
176_4,s-88.602433,s-88.522804,s195.138784
176_5,s-88.250479,s-88.016595,s223.455821
176_6,s-88.367519,s-89.687065,s315.376671
176_7,s-88.669309,s-88.099998,s73.499351
176_8,s-87.436097,s-89.140195,s9.713865
176_9,s-87.917197,s-87.666921,s274.732261
176_10,s-88.572120,s-87.544355,s301.094993
176_11,s-88.926196,s-87.447711,s104.341810
176_12,s-87.357610,s-89.525255,s126.248387
176_13,s-87.396203,s-88.019889,s197.945594
176_14,s-87.126387,s-87.194668,s98.764485
176_15,s-89.765829,s-87.166518,s294.502919
176_16,s-86.770079,s-88.359229,s203.736143
176_17,s-88.082544,s-86.814337,s63.570785
176_18,s-86.796242,s-87.851167,s352.447421
176_19,s-86.866625,s-89.733358,s342.022512
176_20,s-87.671266,s-86.795125,s286.128760
176_21,s-86.522651,s-86.443083,s142.746147
176_22,s-89.290319,s-86.491624,s239.059643
176_23,s-88.018674,s-86.059366,s251.503111
176_24,s-86.101237,s-88.377312,s359.853009
176_25,s-87.071218,s-86.062661,s290.859498
176_26,s-86.095550,s-89.160316,s21.076777
176_27,s-86.257014,s-87.151985,s317.218777
176_28,s-89.781657,s-86.049572,s277.463216
176_29,s-88.691096,s-85.986244,s292.554272
176_30,s-89.607815,s-88.147579,s26.843251
176_31,s-86.010517,s-86.365438,s345.039607
176_32,s-85.820580,s-89.700559,s339.211223
176_33,s-86.365846,s-85.563419,s290.935256
176_34,s-85.712842,s-87.544488,s2.779010
176_35,s-87.554343,s-85.649529,s296.648174
176_36,s-85.543792,s-88.494847,s201.648615
176_37,s-89.467460,s-85.460943,s293.997591
176_38,s-85.359292,s-85.655269,s164.498944
176_39,s-85.506239,s-88.041682,s328.554181
176_40,s-88.454242,s-85.342942,s278.823575
176_41,s-85.241852,s-86.828795,s357.753476
176_42,s-85.202653,s-89.725765,s348.692639
176_43,s-85.087187,s-85.079868,s127.398478
176_44,s-86.292034,s-84.927103,s268.989147
176_45,s-87.295525,s-84.879273,s245.210361
176_46,s-84.873512,s-88.559139,s203.511696
176_47,s-84.767986,s-87.011546,s164.566065
176_48,s-88.202193,s-84.784676,s251.823375
176_49,s-89.033007,s-84.751676,s114.854512
176_50,s-84.758735,s-88.057579,s342.959596
176_51,s-84.778170,s-85.972349,s209.256870
176_52,s-84.584932,s-84.739433,s89.157433
176_53,s-84.509244,s-85.275067,s203.589251
176_54,s-85.501507,s-84.563311,s84.774041
176_55,s-89.535678,s-84.353222,s154.458794
176_56,s-88.650725,s-84.256076,s179.325354
176_57,s-86.993807,s-84.307658,s211.283583
176_58,s-87.709263,s-84.211709,s67.613882
176_59,s-84.369158,s-89.786379,s34.959738
176_60,s-85.192444,s-84.242702,s287.617628
176_61,s-84.253465,s-87.091163,s208.845776
176_62,s-86.416006,s-84.171703,s276.944942
176_63,s-84.190965,s-88.741193,s346.698511
176_64,s-84.073274,s-84.050234,s191.604347
176_65,s-84.018412,s-86.721780,s10.556697
176_66,s-89.038904,s-84.064636,s85.882582
176_67,s-87.059755,s-83.600974,s266.902716
176_68,s-83.716159,s-85.706773,s176.335532
176_69,s-83.785604,s-83.469759,s210.175811
176_70,s-83.472147,s-85.131095,s106.257824
176_71,s-85.091205,s-83.611068,s66.378462
176_72,s-83.647223,s-89.120233,s154.192889
176_73,s-87.569920,s-83.474909,s200.340461
176_74,s-83.506784,s-87.744172,s15.607763
176_75,s-88.453452,s-83.662706,s51.278459
176_76,s-86.165173,s-83.509807,s241.837134
176_77,s-83.433488,s-86.920354,s345.210128
176_78,s-83.516009,s-88.348023,s195.805017
176_79,s-84.324264,s-83.683732,s28.184829
176_80,s-88.164073,s-83.249220,s279.895753
176_81,s-89.520950,s-83.635140,s12.239558
176_82,s-83.267468,s-84.323190,s182.969672
176_83,s-83.228797,s-85.788589,s327.982412
176_84,s-82.893418,s-89.577568,s85.703138
176_85,s-83.040764,s-88.203518,s349.887038
176_86,s-85.559677,s-83.013264,s292.895743
176_87,s-82.991707,s-82.875715,s164.721967
176_88,s-86.615126,s-83.187475,s303.157225
176_89,s-84.130470,s-82.780503,s278.848395
176_90,s-82.914079,s-84.064206,s349.836363
176_91,s-82.631328,s-86.935456,s112.528889
176_92,s-82.711708,s-86.157571,s0.205892
176_93,s-88.472322,s-82.749881,s60.446445
176_94,s-86.835135,s-82.626921,s149.213758
176_95,s-82.663037,s-88.916455,s45.797142
176_96,s-82.590401,s-84.915348,s197.178169
176_97,s-84.608308,s-82.533248,s69.740469
176_98,s-85.846238,s-82.355668,s112.342314
176_99,s-82.254179,s-82.462949,s58.222559
176_100,s-87.872616,s-82.450961,s252.527355
176_101,s-83.237338,s-82.351151,s97.322629
176_102,s-82.571283,s-87.605127,s212.833736
176_103,s-82.409295,s-83.186819,s198.516059
176_104,s-82.284262,s-84.417834,s206.029853
176_105,s-89.127642,s-82.042775,s122.362778
176_106,s-82.038255,s-88.709027,s183.774915
176_107,s-82.074781,s-86.195363,s140.992541
176_108,s-88.675827,s-82.182964,s310.388993
176_109,s-87.254483,s-81.991840,s283.991173
176_110,s-83.617618,s-81.863069,s119.568819
176_111,s-81.828861,s-87.119003,s148.539227
176_112,s-85.226091,s-81.808925,s105.861967
176_113,s-81.636400,s-82.168566,s54.452499
176_114,s-81.970535,s-85.529968,s214.958883
176_115,s-87.770809,s-81.813930,s135.346191
176_116,s-84.515712,s-81.657697,s303.606796
176_117,s-81.704432,s-88.059955,s344.165904
176_118,s-81.639570,s-83.672795,s193.746786
176_119,s-86.103942,s-81.475458,s61.608139
176_120,s-81.439293,s-81.474809,s101.710159
176_121,s-81.411579,s-82.638177,s337.413608
176_122,s-82.846614,s-81.818339,s309.828531
176_123,s-81.443559,s-89.228349,s0.626942
176_124,s-88.442274,s-81.317074,s125.766192
176_125,s-81.515280,s-86.754227,s199.430018
176_126,s-81.625432,s-84.846874,s320.936233
176_127,s-88.899468,s-81.074160,s71.055294
176_128,s-80.898138,s-85.576062,s80.775718
176_129,s-87.574768,s-81.386615,s326.312866
176_130,s-81.551755,s-83.109302,s230.306240
176_131,s-85.616134,s-81.218003,s256.797260
176_132,s-81.167487,s-86.096820,s217.900885
176_133,s-83.464153,s-81.099678,s289.293985
176_134,s-81.059124,s-84.725938,s229.072865
176_135,s-86.575244,s-80.761556,s245.962270
176_136,s-81.096654,s-88.255173,s308.310358
176_137,s-85.102417,s-80.801135,s240.729747
176_138,s-81.524702,s-80.681518,s214.050353
176_139,s-80.812029,s-87.314225,s129.500151
176_140,s-82.550537,s-80.889225,s306.778639
176_141,s-87.938988,s-81.034948,s78.133855
176_142,s-82.211564,s-89.751892,s13.767204
176_143,s-89.436205,s-80.532296,s299.933859
176_144,s-80.717268,s-82.208239,s197.089668
176_145,s-80.629211,s-80.552815,s169.636586
176_146,s-84.360228,s-80.461955,s245.676730
176_147,s-80.835980,s-89.752142,s315.062442
176_148,s-80.446372,s-83.302132,s146.899160
176_149,s-80.823234,s-89.003981,s350.587413
176_150,s-80.464544,s-86.391493,s349.353697
176_151,s-85.707056,s-80.648964,s320.776469
176_152,s-82.587330,s-80.170709,s276.695783
176_153,s-87.530205,s-80.740221,s4.593105
176_154,s-80.299862,s-84.377377,s82.597090
176_155,s-81.169470,s-80.172848,s289.531198
176_156,s-80.141693,s-82.455429,s203.878167
176_157,s-80.186850,s-88.243984,s200.915499
176_158,s-80.198886,s-87.072937,s195.514680
176_159,s-80.158185,s-81.793518,s344.149955
176_160,s-86.062339,s-79.877481,s170.138845
176_161,s-83.591151,s-80.374625,s285.064580
176_162,s-80.066977,s-85.477790,s187.603030
176_163,s-88.567334,s-80.532135,s359.009020
176_164,s-89.578464,s-81.665648,s27.258075
176_165,s-84.401611,s-79.803653,s140.697906
176_166,s-79.926784,s-80.424801,s330.689462
176_167,s-80.070525,s-79.722890,s139.865842
176_168,s-79.747651,s-84.963224,s97.820855
176_169,s-87.244855,s-79.762566,s263.642105
176_170,s-83.353708,s-79.560862,s66.170099
176_171,s-89.460352,s-79.678016,s271.709834
176_172,s-79.995094,s-83.717454,s276.669687
176_173,s-79.360899,s-81.945738,s32.732983
176_174,s-80.957369,s-81.678795,s308.208283
176_175,s-79.552528,s-88.007197,s217.531859
177_0,s-89.132509,s-89.190110,s76.584239
177_1,s-89.725424,s-89.552272,s244.607425
177_2,s-88.897477,s-89.692386,s343.123252
177_3,s-89.699668,s-88.655932,s290.367574
177_4,s-88.602433,s-88.522804,s195.138784
177_5,s-88.250479,s-88.016595,s223.455821
177_6,s-88.367519,s-89.687065,s315.376671
177_7,s-88.669309,s-88.099998,s73.499351
177_8,s-87.436097,s-89.140195,s9.713865
177_9,s-87.917197,s-87.666921,s274.732261
177_10,s-88.572120,s-87.544355,s301.094993
177_11,s-88.926196,s-87.447711,s104.341810
177_12,s-87.357610,s-89.525255,s126.248387
177_13,s-87.396203,s-88.019889,s197.945594
177_14,s-87.126387,s-87.194668,s98.764485
177_15,s-89.765829,s-87.166518,s294.502919
177_16,s-86.770079,s-88.359229,s203.736143
177_17,s-88.082544,s-86.814337,s63.570785
177_18,s-86.796242,s-87.851167,s352.447421
177_19,s-86.866625,s-89.733358,s342.022512
177_20,s-87.671266,s-86.795125,s286.128760
177_21,s-86.522651,s-86.443083,s142.746147
177_22,s-89.290319,s-86.491624,s239.059643
177_23,s-88.018674,s-86.059366,s251.503111
177_24,s-86.101237,s-88.377312,s359.853009
177_25,s-87.071218,s-86.062661,s290.859498
177_26,s-86.095550,s-89.160316,s21.076777
177_27,s-86.257014,s-87.151985,s317.218777
177_28,s-89.781657,s-86.049572,s277.463216
177_29,s-88.691096,s-85.986244,s292.554272
177_30,s-89.607815,s-88.147579,s26.843251
177_31,s-86.010517,s-86.365438,s345.039607
177_32,s-85.820580,s-89.700559,s339.211223
177_33,s-86.365846,s-85.563419,s290.935256
177_34,s-85.712842,s-87.544488,s2.779010
177_35,s-87.554343,s-85.649529,s296.648174
177_36,s-85.543792,s-88.494847,s201.648615
177_37,s-89.467460,s-85.460943,s293.997591
177_38,s-85.359292,s-85.655269,s164.498944
177_39,s-85.506239,s-88.041682,s328.554181
177_40,s-88.454242,s-85.342942,s278.823575
177_41,s-85.241852,s-86.828795,s357.753476
177_42,s-85.202653,s-89.725765,s348.692639
177_43,s-85.087187,s-85.079868,s127.398478
177_44,s-86.292034,s-84.927103,s268.989147
177_45,s-87.295525,s-84.879273,s245.210361
